label,split,covariance_mode,hartlap_scale,f_sat_target,alpha_s,radial_scale,f_sat_actual,chi2,source_chi2_total,source_chi2_wp,source_chi2_xi0,source_chi2_xi2
sham_profile,xi02,diagonal,0.4,0.04,1.1,2.0,0.03999988713084733,881.1391006956237,457.95688717861253,404.0084248841327,42.58613028931792,11.362332005161754
sham_profile,xi02,diagonal,0.4,0.04,1.1,3.0,0.03999988713084733,897.8830853426681,303.2945852999511,246.3742727493239,42.785632488719955,14.13468006190711
sham_profile,xi02,diagonal,0.4,0.04,1.1,4.0,0.03999988713084733,934.6939042558706,236.94399390811873,168.59488544057913,43.110304968479404,25.23880349906002
sham_profile,xi02,diagonal,0.4,0.04,0.7,1.0,0.03999988713084733,969.0982530962831,695.4796968529492,631.5217361675935,40.992407233975115,22.9655534513804
sham_profile,xi02,diagonal,0.4,0.04,0.7,1.5,0.03999988713084733,971.5199596473849,593.7227676602845,530.7024922349786,41.078041585738994,21.942233839566633
sham_profile,xi02,diagonal,0.4,0.04,0.7,2.0,0.03999988713084733,974.9339468150459,465.4065535198555,404.0034920318432,41.195177014801864,20.207884473210232
sham_profile,xi02,diagonal,0.4,0.04,0.7,3.0,0.03999988713084733,989.6708747161543,304.0668819336918,246.38618956040762,41.55820790693786,16.12248446634611
sham_profile,xi02,diagonal,0.4,0.04,0.7,4.0,0.03999988713084733,1027.8608088455144,228.93644918260404,168.5917406549538,42.1581896926256,18.18651883502445
sham_profile,xi02,diagonal,0.4,0.08,1.1,4.0,0.08000000940576273,2980.769666499584,1136.735657216575,560.0416750749985,136.31478512561134,440.37919701596496
sham_profile,xi02,diagonal,0.4,0.08,1.1,3.0,0.08000000940576273,3110.1170568572434,1559.9211874162413,841.8827045624724,135.0259391068244,583.0125437469443
sham_profile,xi02,diagonal,0.4,0.08,1.1,2.0,0.08000000940576273,3201.435042372419,2215.3999649735074,1400.932145207928,134.18487916694627,680.282940598633
sham_profile,xi02,diagonal,0.4,0.08,0.7,4.0,0.08000000940576273,3216.7412525159652,1175.5025190721005,559.9943755587985,134.46381849161835,481.0443250216834
sham_profile,xi02,diagonal,0.4,0.08,1.1,1.5,0.08000000940576273,3229.1936585494063,2667.034091055484,1822.6515386055955,133.91179904787126,710.4707534020172
sham_profile,xi02,diagonal,0.4,0.08,1.1,1.0,0.08000000940576273,3241.224774128849,2877.7834439075486,2019.0217639847506,133.72802036746916,725.0336595553287
sham_profile,xi02,diagonal,0.4,0.08,0.7,3.0,0.08000000940576273,3332.2411404371046,1632.2185749993757,841.8459019633044,132.06487229622323,658.3078007398477
sham_profile,xi02,diagonal,0.4,0.08,0.7,2.0,0.08000000940576273,3406.4715254767975,2299.642072499929,1400.8123870457534,130.560042562121,768.2696428920544
sham_profile,xi02,diagonal,0.4,0.08,0.7,1.5,0.08000000940576273,3426.9672885205687,2751.929509976811,1822.4461242084392,130.090849922573,799.3925358457988
sham_profile,xi02,diagonal,0.4,0.08,0.7,1.0,0.08000000940576273,3432.8612652317534,2962.7289040311516,2018.6943322107788,129.78500204336194,814.2495697770107
sham_profile,xi02,diagonal,0.4,0.12,1.1,4.0,0.11999989653661006,7606.319761669581,3408.1452018203936,1183.5558476410235,271.9101166112859,1952.6792375680845
sham_profile,xi02,diagonal,0.4,0.12,0.7,4.0,0.11999989653661006,7757.342245100739,3392.3408083743343,1183.6020630788087,268.17429381612806,1940.5644514793976
sham_profile,xi02,diagonal,0.4,0.12,1.1,3.0,0.11999989653661006,8038.1680327333415,4437.037699288427,1800.302628458047,269.11707176363825,2367.617999066742
sham_profile,xi02,diagonal,0.4,0.12,0.7,3.0,0.11999989653661006,8118.313048295826,4459.693916974547,1800.1753302512896,263.0573410373828,2396.4612456858754
sham_profile,xi02,diagonal,0.4,0.12,1.1,2.0,0.11999989653661006,8314.798879141721,5900.341097089128,3000.4006276500672,267.29209582466825,2632.6483736143928
sham_profile,xi02,diagonal,0.4,0.12,0.7,2.0,0.11999989653661006,8322.411490205453,5920.077102655221,3000.1661530023184,259.86620603164977,2660.044743621253
sham_profile,xi02,diagonal,0.4,0.12,0.7,1.5,0.11999989653661006,8371.508893393371,6837.3735365293805,3849.111374655033,258.8562516123493,2729.405910261998
sham_profile,xi02,diagonal,0.4,0.12,0.7,1.0,0.11999989653661006,8384.379453188436,7052.810442117338,4034.3839674847295,258.19663951479845,2760.2298351178106
sham_profile,xi02,diagonal,0.4,0.12,1.1,1.5,0.11999989653661006,8395.936546595629,6828.9283925719565,3849.3888341647344,266.69265283259597,2712.8469055746264
sham_profile,xi02,diagonal,0.4,0.12,1.1,1.0,0.11999989653661006,8428.416868883718,7049.8668244778355,4034.916350764039,266.2900495479956,2748.6604241658006
sham_profile,xi02,full,0.4,0.04,1.1,1.0,0.03999988713084733,3898.3575416991757,685.1939443802282,631.5632687278398,42.465157966811375,11.165517685576846
sham_profile,xi02,full,0.4,0.04,1.1,1.5,0.03999988713084733,3909.913850526643,584.4636781885295,530.7891288640948,42.51689679122668,11.1576525332078
sham_profile,xi02,full,0.4,0.04,1.1,2.0,0.03999988713084733,3933.299585518054,457.95688717861253,404.0084248841327,42.58613028931792,11.362332005161754
sham_profile,xi02,full,0.4,0.04,1.1,3.0,0.03999988713084733,4008.1671302820637,303.2945852999511,246.3742727493239,42.785632488719955,14.13468006190711
sham_profile,xi02,full,0.4,0.04,1.1,4.0,0.03999988713084733,4178.594618209742,236.94399390811873,168.59488544057913,43.110304968479404,25.23880349906002
sham_profile,xi02,full,0.4,0.04,0.7,1.0,0.03999988713084733,4504.494121052097,695.4796968529492,631.5217361675935,40.992407233975115,22.9655534513804
sham_profile,xi02,full,0.4,0.04,0.7,1.5,0.03999988713084733,4519.451315398794,593.7227676602845,530.7024922349786,41.078041585738994,21.942233839566633
sham_profile,xi02,full,0.4,0.04,0.7,2.0,0.03999988713084733,4544.01693967021,465.4065535198555,404.0034920318432,41.195177014801864,20.207884473210232
sham_profile,xi02,full,0.4,0.04,0.7,3.0,0.03999988713084733,4618.938985308085,304.0668819336918,246.38618956040762,41.55820790693786,16.12248446634611
